device_id,imei_hash,sim_slot_count,accounts_per_device,ip_geolocation,is_emulator_or_rooted,first_seen,last_seen
DEV000331,IMEI149574362981,1,1,Uttar Pradesh,0,2023-10-11,2024-04-13
DEV000332,IMEI279444813220,1,1,Tamil Nadu,0,2023-02-15,2024-03-22
DEV000333,IMEI984912420744,1,1,Tamil Nadu,0,2023-01-09,2024-07-26
DEV000334,IMEI524699568001,1,1,Telangana,0,2023-09-07,2024-02-02
DEV000335,IMEI373163652422,1,1,Telangana,0,2023-06-30,2024-03-08
DEV000336,IMEI152484531107,1,1,Maharashtra,0,2023-08-16,2024-04-26
DEV000337,IMEI92501812757,1,1,Karnataka,0,2023-03-08,2024-08-01
DEV000338,IMEI848643646108,1,1,Telangana,0,2023-02-23,2024-05-21
DEV000339,IMEI659271928111,1,1,Delhi,0,2023-02-10,2024-02-10
DEV000340,IMEI677580445403,1,1,Rajasthan,0,2023-03-15,2024-05-05
DEV000341,IMEI440962872799,1,1,Telangana,1,2023-05-10,2024-09-20
DEV000342,IMEI431269861534,1,1,Uttar Pradesh,0,2023-04-18,2024-05-26
DEV000343,IMEI74408415811,1,1,Maharashtra,0,2023-06-16,2024-03-18
DEV000344,IMEI455898461380,1,1,Telangana,0,2023-09-05,2024-01-27
DEV000345,IMEI858982563543,1,1,Maharashtra,0,2023-08-04,2024-03-20
DEV000346,IMEI390912294305,1,1,Delhi,0,2023-05-15,2024-05-05
DEV000347,IMEI125644464661,1,1,West Bengal,0,2023-05-06,2024-07-24
DEV000348,IMEI140261545572,1,1,Delhi,0,2023-06-26,2024-04-30
DEV000349,IMEI376470521749,1,1,Karnataka,0,2023-04-21,2024-05-04
DEV000350,IMEI595375298729,1,1,Telangana,0,2023-01-08,2024-03-21
DEV000351,IMEI931801917504,1,1,Tamil Nadu,0,2023-07-25,2024-07-07
DEV000352,IMEI140826293909,1,1,Delhi,0,2023-02-16,2024-06-03
DEV000353,IMEI891595959926,1,1,West Bengal,0,2023-08-09,2024-04-04
DEV000354,IMEI896354887202,1,1,Karnataka,0,2023-04-26,2024-04-27
DEV000355,IMEI574280980727,1,1,West Bengal,1,2023-03-24,2024-02-26
DEV000356,IMEI750268378881,1,1,Rajasthan,0,2023-08-01,2024-10-17
DEV000357,IMEI897998852339,1,1,Uttar Pradesh,1,2023-07-09,2024-06-12
DEV000358,IMEI409206579468,1,1,Maharashtra,0,2023-07-22,2024-04-26
DEV000359,IMEI911986584224,1,1,Maharashtra,0,2023-10-19,2024-01-08
DEV000360,IMEI504856576035,1,1,Maharashtra,0,2023-04-24,2024-04-15
DEV000361,IMEI763555509909,1,1,Gujarat,0,2023-05-28,2024-09-18
DEV000362,IMEI301746538668,1,1,Maharashtra,0,2023-03-20,2024-07-28
DEV000363,IMEI719159406360,1,1,Karnataka,0,2023-05-12,2024-06-19
DEV000364,IMEI15509371959,1,1,Rajasthan,0,2023-04-01,2024-05-20
DEV000365,IMEI992788452653,1,1,Karnataka,0,2023-01-08,2024-01-14
DEV000366,IMEI268688796407,1,1,Maharashtra,0,2023-06-23,2024-09-03
DEV000367,IMEI207766681006,1,1,Gujarat,0,2023-04-20,2024-07-02
DEV000368,IMEI236938115830,1,1,Telangana,0,2023-09-08,2024-04-19
DEV000369,IMEI416723333017,1,1,Rajasthan,0,2023-09-03,2024-10-18
DEV000370,IMEI39443562220,1,1,Gujarat,0,2023-06-16,2024-03-06
DEV000371,IMEI214605080040,1,1,Andhra Pradesh,0,2023-08-25,2024-01-15
DEV000372,IMEI553913522766,1,1,Karnataka,0,2023-08-26,2024-06-21
DEV000373,IMEI857626649598,1,1,Uttar Pradesh,0,2023-02-02,2024-06-13
DEV000374,IMEI543547483209,1,1,Gujarat,0,2023-03-27,2024-08-26
DEV000375,IMEI22153776722,1,1,Andhra Pradesh,0,2023-01-25,2024-10-20
DEV000376,IMEI845728278434,1,1,West Bengal,0,2023-09-18,2024-03-27
DEV000377,IMEI673191531629,1,1,Tamil Nadu,0,2023-05-04,2024-09-28
DEV000378,IMEI89917416027,1,1,Karnataka,1,2023-09-05,2024-04-09
DEV000379,IMEI574798793670,1,1,Andhra Pradesh,0,2023-07-07,2024-10-11
DEV000380,IMEI366978544830,1,1,Karnataka,0,2023-05-18,2024-07-31
DEV000381,IMEI869065859446,1,1,West Bengal,0,2023-08-30,2024-09-02
DEV000382,IMEI98108684627,1,1,Rajasthan,0,2023-07-04,2024-08-27
DEV000383,IMEI259645744047,1,1,Tamil Nadu,0,2023-07-27,2024-01-19
DEV000384,IMEI512546831017,1,1,Gujarat,0,2023-02-27,2024-09-22
DEV000385,IMEI242441395870,1,1,Gujarat,0,2023-10-15,2024-07-27
DEV000386,IMEI96768363765,1,1,Maharashtra,0,2023-09-10,2024-10-11
DEV000387,IMEI26426412689,1,1,Rajasthan,1,2023-07-28,2024-06-18
DEV000388,IMEI797884449058,1,1,Delhi,0,2023-02-07,2024-07-10
DEV000389,IMEI24038685563,1,1,Karnataka,0,2023-01-02,2024-07-01
DEV000390,IMEI878463626509,1,1,Rajasthan,0,2023-09-18,2024-05-06
DEV000391,IMEI70163533362,1,1,Karnataka,1,2023-10-24,2024-04-22
DEV000392,IMEI782703417462,1,1,Maharashtra,0,2023-02-23,2024-02-24
DEV000393,IMEI925522248131,1,1,Rajasthan,0,2023-05-24,2024-08-17
DEV000394,IMEI117064574072,1,1,Maharashtra,0,2023-08-25,2024-07-29
DEV000395,IMEI856194097591,1,1,Karnataka,0,2023-08-08,2024-09-21
DEV000396,IMEI172783246817,1,1,West Bengal,0,2023-06-25,2024-05-12
DEV000397,IMEI453331955448,1,1,Delhi,0,2023-03-31,2024-09-09
DEV000398,IMEI27075196315,1,1,Telangana,0,2023-08-28,2024-03-10
DEV000399,IMEI12431910432,1,1,Tamil Nadu,0,2023-02-12,2024-05-11
DEV000400,IMEI406655576213,1,1,Karnataka,0,2023-05-19,2024-06-08
DEV000401,IMEI732568379984,1,1,Karnataka,0,2023-04-15,2024-10-03
DEV000402,IMEI641480570312,1,1,Telangana,0,2023-08-30,2024-06-05
DEV000403,IMEI667292852525,1,1,Gujarat,1,2023-02-15,2024-07-18
DEV000404,IMEI817963888541,1,1,Andhra Pradesh,0,2023-04-01,2024-06-30
DEV000405,IMEI371294329007,1,1,Andhra Pradesh,0,2023-06-06,2024-08-24
DEV000406,IMEI620754161843,1,1,Maharashtra,0,2023-02-22,2024-03-15
DEV000407,IMEI136040310575,1,1,Delhi,1,2023-04-17,2024-03-08
DEV000408,IMEI162483199789,1,1,Maharashtra,0,2023-10-02,2024-10-15
DEV000409,IMEI504330432053,1,1,Tamil Nadu,0,2023-10-06,2024-02-20
DEV000410,IMEI297529434120,1,1,Rajasthan,1,2023-06-26,2024-03-31
DEV000411,IMEI707334636238,1,1,Karnataka,0,2023-03-14,2024-05-21
DEV000412,IMEI200568845381,1,1,Maharashtra,0,2023-09-04,2024-02-21
DEV000413,IMEI760932476216,1,1,Maharashtra,1,2023-01-03,2024-05-26
DEV000414,IMEI639151666832,1,1,Andhra Pradesh,0,2023-03-05,2024-08-19
DEV000415,IMEI798318006918,1,1,Telangana,0,2023-08-04,2024-09-23
DEV000416,IMEI627342327868,1,1,Maharashtra,0,2023-05-29,2024-02-24
DEV000417,IMEI796730232005,1,1,Maharashtra,0,2023-06-20,2024-02-03
DEV000418,IMEI53731360954,1,1,Gujarat,0,2023-08-18,2024-01-21
DEV000419,IMEI306340414758,1,1,Maharashtra,0,2023-01-16,2024-01-10
DEV000420,IMEI542115537640,1,1,Andhra Pradesh,1,2023-07-19,2024-03-21
DEV000421,IMEI124795814160,1,1,Gujarat,0,2023-08-07,2024-09-19
DEV000422,IMEI180667288486,1,1,Maharashtra,1,2023-01-12,2024-09-18
DEV000423,IMEI321530720185,1,1,West Bengal,0,2023-06-07,2024-06-06
DEV000424,IMEI456271571757,1,1,Karnataka,0,2023-02-02,2024-01-05
DEV000425,IMEI930467392576,1,2,Karnataka,0,2023-08-09,2024-09-10
DEV000426,IMEI226424546940,1,1,Andhra Pradesh,0,2023-03-27,2024-03-21
DEV000427,IMEI497710061482,1,1,West Bengal,0,2023-03-09,2024-02-17
DEV000428,IMEI616628094195,1,1,West Bengal,0,2023-08-07,2024-08-09
DEV000429,IMEI920579262178,1,1,Gujarat,0,2023-06-24,2024-05-28
DEV000430,IMEI310137360042,1,1,Karnataka,0,2023-09-26,2024-08-27
DEV000431,IMEI945590207461,1,1,Maharashtra,0,2023-09-20,2024-07-26
DEV000432,IMEI205884690888,1,1,Andhra Pradesh,0,2023-05-20,2024-07-25
DEV000433,IMEI879766867648,1,1,Delhi,0,2023-06-25,2024-10-04
DEV000434,IMEI520574751225,1,1,Tamil Nadu,0,2023-02-13,2024-06-29
DEV000435,IMEI393684463142,1,1,Rajasthan,0,2023-07-17,2024-07-22
DEV000436,IMEI221097637953,1,1,Maharashtra,0,2023-10-15,2024-05-25
DEV000437,IMEI272185711757,1,1,Delhi,0,2023-08-21,2024-01-11
DEV000438,IMEI347601252278,1,1,Maharashtra,0,2023-07-09,2024-07-15
DEV000439,IMEI193211716173,1,1,Tamil Nadu,1,2023-06-13,2024-06-01
DEV000440,IMEI228669110291,1,1,Maharashtra,1,2023-08-20,2024-07-05
DEV000441,IMEI625911369876,1,1,Maharashtra,0,2023-10-17,2024-09-13
DEV000442,IMEI860855095701,1,1,Maharashtra,0,2023-04-30,2024-06-14
DEV000443,IMEI581744620245,1,1,Telangana,0,2023-06-13,2024-08-26
DEV000444,IMEI327718303985,1,1,Gujarat,1,2023-01-06,2024-07-25
DEV000445,IMEI386450945874,1,1,Delhi,1,2023-03-29,2024-06-19
DEV000446,IMEI545726886045,1,1,West Bengal,0,2023-06-19,2024-09-21
DEV000447,IMEI125328267321,1,1,Karnataka,0,2023-03-16,2024-02-14
DEV000448,IMEI735207008675,1,1,Karnataka,0,2023-05-12,2024-04-15
DEV000449,IMEI952116841514,1,1,Uttar Pradesh,0,2023-01-23,2024-09-15
DEV000450,IMEI155761315286,1,1,West Bengal,0,2023-08-12,2024-07-16
DEV000451,IMEI932703077868,1,1,Maharashtra,0,2023-10-18,2024-04-24
DEV000452,IMEI819709049407,1,1,West Bengal,0,2023-06-05,2024-02-17
DEV000453,IMEI295283320278,1,1,Rajasthan,0,2023-09-07,2024-05-20
DEV000454,IMEI815858662820,1,1,Delhi,0,2023-03-15,2024-08-25
DEV000455,IMEI289030344237,1,1,West Bengal,0,2023-10-21,2024-09-08
DEV000456,IMEI909568824751,1,1,Maharashtra,0,2023-10-24,2024-03-27
DEV000457,IMEI759262054533,1,1,West Bengal,0,2023-07-01,2024-02-22
DEV000458,IMEI800592127317,1,1,Delhi,0,2023-10-10,2024-07-30
DEV000459,IMEI468558396327,1,1,Telangana,0,2023-08-26,2024-10-11
DEV000460,IMEI649681197389,1,1,Gujarat,1,2023-04-01,2024-10-27
DEV000461,IMEI819740134141,1,1,Tamil Nadu,0,2023-02-17,2024-06-17
DEV000462,IMEI272992798252,1,1,Telangana,0,2023-10-04,2024-02-05
DEV000463,IMEI849817051267,1,1,Delhi,0,2023-05-29,2024-09-10
DEV000464,IMEI669323121410,1,1,Rajasthan,0,2023-06-05,2024-06-12
DEV000465,IMEI417163862846,1,1,Maharashtra,0,2023-08-24,2024-05-06
DEV000466,IMEI35709260500,1,1,West Bengal,0,2023-09-05,2024-05-11
DEV000467,IMEI272012203490,1,1,Rajasthan,0,2023-05-26,2024-03-22
DEV000468,IMEI308485035738,1,1,Tamil Nadu,0,2023-08-19,2024-06-29
DEV000469,IMEI141079469305,1,1,Telangana,1,2023-02-25,2024-01-17
DEV000470,IMEI931725442847,1,1,Karnataka,0,2023-02-18,2024-01-07
DEV000471,IMEI594807502941,1,1,Uttar Pradesh,0,2023-02-27,2024-01-29
DEV000472,IMEI299761805422,1,2,Karnataka,0,2023-08-31,2024-02-28
DEV000473,IMEI642367639895,1,1,Karnataka,0,2023-08-02,2024-04-22
DEV000474,IMEI881772274095,1,1,Delhi,0,2023-02-10,2024-04-26
DEV000475,IMEI24965501719,1,1,Maharashtra,0,2023-02-07,2024-02-29
DEV000476,IMEI865294388544,1,1,West Bengal,0,2023-04-11,2024-06-27
DEV000477,IMEI298306722300,1,1,West Bengal,0,2023-08-02,2024-08-22
DEV000478,IMEI147886616464,1,1,Gujarat,1,2023-08-30,2024-02-02
DEV000479,IMEI837546536519,1,1,Delhi,0,2023-02-07,2024-04-27
DEV000480,IMEI222724684348,1,1,Karnataka,1,2023-03-09,2024-01-30
DEV000481,IMEI155111934658,1,1,Andhra Pradesh,0,2023-05-13,2024-03-18
DEV000482,IMEI767455869405,1,1,Gujarat,0,2023-10-15,2024-08-14
DEV000483,IMEI617770271187,1,1,Rajasthan,0,2023-01-05,2024-04-27
DEV000484,IMEI250728622626,1,1,Andhra Pradesh,1,2023-07-12,2024-05-06
DEV000485,IMEI322705419396,1,1,West Bengal,0,2023-04-30,2024-03-18
DEV000486,IMEI956716187012,1,1,Gujarat,0,2023-07-24,2024-07-29
DEV000487,IMEI163163530024,1,1,Telangana,0,2023-03-14,2024-01-10
DEV000488,IMEI875652734535,1,1,Tamil Nadu,0,2023-07-09,2024-03-15
DEV000489,IMEI58235145040,1,1,West Bengal,0,2023-07-07,2024-07-13
DEV000490,IMEI905847385552,1,1,Rajasthan,0,2023-03-20,2024-03-06
DEV000491,IMEI546287587485,1,1,Maharashtra,0,2023-10-23,2024-07-22
DEV000492,IMEI115148379894,1,1,Maharashtra,0,2023-06-20,2024-02-11
DEV000493,IMEI312832427817,1,1,Karnataka,0,2023-06-23,2024-05-01
DEV000494,IMEI937818180692,1,1,Andhra Pradesh,0,2023-09-06,2024-03-13
DEV000495,IMEI761384055091,1,1,West Bengal,1,2023-08-04,2024-02-16
DEV000496,IMEI762136757827,1,1,Uttar Pradesh,0,2023-06-30,2024-10-19
DEV000497,IMEI344242826470,1,1,Telangana,0,2023-02-24,2024-07-16
DEV000498,IMEI868385355305,1,1,Karnataka,0,2023-10-14,2024-08-04
DEV000499,IMEI706270269239,1,1,West Bengal,1,2023-03-07,2024-09-30
DEV000500,IMEI283076161696,1,1,Rajasthan,0,2023-06-29,2024-07-09
DEV000501,IMEI594884512169,1,1,Andhra Pradesh,0,2023-01-30,2024-03-23
DEV000502,IMEI52298659316,1,1,Tamil Nadu,0,2023-10-17,2024-05-28
DEV000503,IMEI557786059380,1,2,Delhi,1,2023-09-15,2024-09-26
DEV000504,IMEI699454632945,1,1,Maharashtra,0,2023-03-13,2024-05-15
DEV000505,IMEI572023390995,1,1,Rajasthan,0,2023-01-18,2024-05-17
DEV000506,IMEI318141400531,1,1,Andhra Pradesh,0,2023-03-19,2024-07-09
DEV000507,IMEI647595476439,1,1,West Bengal,0,2023-02-24,2024-06-05
DEV000508,IMEI420205273396,1,1,West Bengal,0,2023-09-07,2024-05-15
DEV000509,IMEI542925046831,1,1,Delhi,1,2023-05-17,2024-10-20
DEV000510,IMEI209143659130,1,1,Andhra Pradesh,0,2023-08-21,2024-06-09
DEV000511,IMEI478258959124,1,1,West Bengal,0,2023-04-28,2024-06-17
DEV000512,IMEI825814165573,1,1,Rajasthan,0,2023-05-05,2024-08-22
DEV000513,IMEI158208562152,1,1,Tamil Nadu,0,2023-05-25,2024-10-17
DEV000514,IMEI352335823993,1,1,Maharashtra,0,2023-06-19,2024-03-05
DEV000515,IMEI75989273405,1,1,West Bengal,1,2023-06-24,2024-08-08
DEV000516,IMEI570820681012,1,1,Uttar Pradesh,0,2023-01-07,2024-09-18
DEV000517,IMEI469431816546,1,1,Telangana,1,2023-09-08,2024-01-02
DEV000518,IMEI748236651322,1,1,Telangana,0,2023-09-06,2024-02-14
DEV000519,IMEI458906685278,1,1,Maharashtra,0,2023-02-26,2024-08-25
DEV000520,IMEI916026421761,1,1,Telangana,0,2023-07-21,2024-04-16
DEV000521,IMEI331569171313,1,1,Delhi,0,2023-04-15,2024-08-09
DEV000522,IMEI786477312536,1,1,Andhra Pradesh,0,2023-07-13,2024-02-21
DEV000523,IMEI182921792374,1,1,Delhi,0,2023-10-11,2024-02-03
DEV000524,IMEI253741884810,1,1,Rajasthan,1,2023-06-22,2024-10-27
DEV000525,IMEI673219062729,1,1,Delhi,0,2023-05-31,2024-09-01
DEV000526,IMEI654911620696,1,1,Delhi,0,2023-03-16,2024-10-07
DEV000527,IMEI811797151565,1,1,Tamil Nadu,1,2023-02-15,2024-04-02
DEV000528,IMEI685736524848,1,1,Maharashtra,0,2023-10-19,2024-06-12
DEV000529,IMEI443144851538,1,1,Maharashtra,0,2023-09-22,2024-07-04
DEV000530,IMEI780533720657,1,1,Gujarat,0,2023-06-20,2024-04-17
DEV000531,IMEI532068237881,1,1,Telangana,0,2023-01-11,2024-01-12
DEV000532,IMEI899125880765,1,1,Gujarat,1,2023-10-09,2024-04-17
DEV000533,IMEI799061061420,1,1,Uttar Pradesh,0,2023-07-25,2024-04-06
DEV000534,IMEI175823920963,1,1,Maharashtra,0,2023-08-13,2024-07-20
DEV000535,IMEI866840074980,1,1,Maharashtra,0,2023-01-15,2024-01-17
DEV000536,IMEI81334790930,1,1,Karnataka,0,2023-06-23,2024-09-19
DEV000537,IMEI143208199843,1,1,Delhi,0,2023-06-02,2024-07-07
DEV000538,IMEI825298072111,1,1,Tamil Nadu,0,2023-06-29,2024-02-09
DEV000539,IMEI691554737554,1,1,Tamil Nadu,0,2023-07-29,2024-01-16
DEV000540,IMEI512225383089,1,1,Rajasthan,0,2023-10-21,2024-02-05
DEV000541,IMEI903893307424,1,1,Delhi,1,2023-05-23,2024-04-17
DEV000542,IMEI17042534383,1,1,Andhra Pradesh,0,2023-03-31,2024-04-08
DEV000543,IMEI167804289443,1,1,Tamil Nadu,0,2023-03-23,2024-10-10
DEV000544,IMEI769479364575,1,1,Telangana,0,2023-08-20,2024-02-18
DEV000545,IMEI827936681724,1,1,Rajasthan,0,2023-06-29,2024-06-26
DEV000546,IMEI674492654259,1,1,Maharashtra,0,2023-07-01,2024-05-11
DEV000547,IMEI951941270846,1,1,West Bengal,0,2023-09-05,2024-02-27
DEV000548,IMEI574754637477,1,1,Delhi,1,2023-10-02,2024-06-03
DEV000549,IMEI568590456253,1,1,Uttar Pradesh,0,2023-08-14,2024-01-26
DEV000550,IMEI128697758641,1,1,Tamil Nadu,0,2023-02-08,2024-10-23
DEV000551,IMEI957954768675,1,1,West Bengal,0,2023-09-08,2024-09-26
DEV000552,IMEI429049894958,1,1,Delhi,0,2023-10-09,2024-02-23
DEV000553,IMEI170194103344,1,1,Karnataka,0,2023-02-17,2024-01-17
DEV000554,IMEI448596727572,1,1,Telangana,0,2023-10-24,2024-01-14
DEV000555,IMEI884150306324,1,1,Uttar Pradesh,0,2023-01-07,2024-06-05
DEV000556,IMEI518930511734,1,1,Maharashtra,0,2023-04-13,2024-05-07
DEV000557,IMEI88595213243,1,1,Maharashtra,0,2023-09-13,2024-01-31
DEV000558,IMEI950778628481,1,1,Uttar Pradesh,0,2023-07-15,2024-02-07
DEV000559,IMEI936083383879,1,1,Maharashtra,0,2023-08-18,2024-10-04
DEV000560,IMEI53065398527,1,1,Telangana,1,2023-10-12,2024-03-29
DEV000561,IMEI207997814766,1,1,Uttar Pradesh,0,2023-02-19,2024-08-21
DEV000562,IMEI499640329042,1,1,Karnataka,0,2023-05-28,2024-09-05
DEV000563,IMEI129868142274,1,1,Rajasthan,0,2023-09-04,2024-05-01
DEV000564,IMEI894373558590,1,1,Tamil Nadu,0,2023-04-24,2024-07-20
DEV000565,IMEI640048922586,1,1,Telangana,0,2023-08-15,2024-08-08
DEV000566,IMEI787570617337,1,1,Uttar Pradesh,0,2023-02-15,2024-02-26
DEV000567,IMEI870066086830,1,1,Uttar Pradesh,0,2023-09-13,2024-10-27
DEV000568,IMEI544438506444,1,1,Maharashtra,0,2023-08-03,2024-02-29
DEV000569,IMEI174904255268,1,1,Uttar Pradesh,0,2023-07-28,2024-08-14
DEV000570,IMEI408663254772,1,1,Karnataka,0,2023-08-09,2024-07-11
DEV000571,IMEI372211854294,1,1,Uttar Pradesh,0,2023-09-01,2024-02-23
DEV000572,IMEI113440179828,1,1,Maharashtra,0,2023-07-02,2024-08-29
DEV000573,IMEI795748442253,1,1,Tamil Nadu,0,2023-02-24,2024-09-22
DEV000574,IMEI751936167774,1,1,Uttar Pradesh,1,2023-10-15,2024-03-13
DEV000575,IMEI435520873832,1,1,Karnataka,0,2023-01-24,2024-03-03
DEV000576,IMEI904389101797,1,1,Delhi,0,2023-08-15,2024-09-30
DEV000577,IMEI396612087603,1,1,Gujarat,0,2023-09-20,2024-04-29
DEV000578,IMEI385253924864,1,1,Maharashtra,0,2023-09-06,2024-06-21
DEV000579,IMEI8324948909,1,1,Andhra Pradesh,1,2023-06-17,2024-06-03
DEV000580,IMEI362435776895,1,1,Telangana,0,2023-06-10,2024-07-11
DEV000581,IMEI531472305303,1,1,Maharashtra,0,2023-02-13,2024-10-15
DEV000582,IMEI408982701544,1,1,Rajasthan,0,2023-01-25,2024-03-21
DEV000583,IMEI26395873513,1,1,West Bengal,0,2023-03-28,2024-09-10
DEV000584,IMEI829327816340,1,1,Maharashtra,0,2023-05-06,2024-06-01
DEV000585,IMEI314081504884,1,1,Karnataka,0,2023-08-06,2024-08-29
DEV000586,IMEI579034456969,1,1,Andhra Pradesh,0,2023-06-04,2024-09-23
DEV000587,IMEI631079199496,1,1,Gujarat,0,2023-06-17,2024-02-28
DEV000588,IMEI998653482070,1,1,Uttar Pradesh,0,2023-10-06,2024-09-18
DEV000589,IMEI16873174553,1,1,Uttar Pradesh,0,2023-06-29,2024-02-14
DEV000590,IMEI908802553759,1,1,Karnataka,0,2023-04-07,2024-07-15
DEV000591,IMEI526539856508,1,1,Tamil Nadu,1,2023-03-24,2024-02-09
DEV000592,IMEI310841097135,1,1,Telangana,0,2023-04-20,2024-09-08
DEV000593,IMEI892976327258,2,2,Karnataka,1,2023-04-14,2024-02-21
DEV000594,IMEI530856233009,1,1,Tamil Nadu,0,2023-02-19,2024-09-08
DEV000595,IMEI555420293698,1,1,Gujarat,0,2023-09-03,2024-04-11
DEV000596,IMEI857911686947,1,1,Maharashtra,0,2023-06-11,2024-06-24
DEV000597,IMEI849405116678,1,1,Uttar Pradesh,0,2023-06-27,2024-08-03
DEV000598,IMEI904968270222,1,1,Gujarat,0,2023-04-29,2024-07-13
DEV000599,IMEI747508361117,1,1,Rajasthan,0,2023-10-19,2024-04-16
DEV000600,IMEI392976733248,1,1,Delhi,0,2023-05-12,2024-09-03
DEV000601,IMEI835065277776,1,1,Delhi,0,2023-10-20,2024-05-16
DEV000602,IMEI267930588365,1,1,Maharashtra,1,2023-04-10,2024-04-15
DEV000603,IMEI171658878544,1,1,Tamil Nadu,0,2023-05-05,2024-08-01
DEV000604,IMEI8909093326,1,1,Delhi,0,2023-08-21,2024-01-21
DEV000605,IMEI745093649479,1,1,Uttar Pradesh,0,2023-03-28,2024-07-16
DEV000606,IMEI973206239825,1,1,Uttar Pradesh,0,2023-02-22,2024-04-13
DEV000607,IMEI622080093864,1,1,Karnataka,0,2023-09-13,2024-07-21
DEV000608,IMEI595087030334,1,1,Maharashtra,0,2023-02-04,2024-02-01
DEV000609,IMEI355792177751,1,1,Karnataka,0,2023-04-25,2024-06-13
DEV000610,IMEI833047375551,1,1,Uttar Pradesh,0,2023-04-04,2024-04-06
DEV000611,IMEI906911686765,1,1,Karnataka,0,2023-04-20,2024-02-11
DEV000612,IMEI904332679004,1,1,Maharashtra,0,2023-01-06,2024-09-09
DEV000613,IMEI328071284346,1,1,Rajasthan,0,2023-08-28,2024-01-01
DEV000614,IMEI792224264477,1,1,Telangana,0,2023-03-01,2024-01-17
DEV000615,IMEI428905513780,1,1,Telangana,0,2023-05-08,2024-04-30
DEV000616,IMEI494999525282,1,1,Andhra Pradesh,0,2023-09-21,2024-10-17
DEV000617,IMEI704252164812,1,1,Delhi,1,2023-01-12,2024-05-01
DEV000618,IMEI488811112618,1,1,Maharashtra,0,2023-09-01,2024-04-10
DEV000619,IMEI877756457838,1,1,Delhi,0,2023-07-25,2024-02-03
DEV000620,IMEI118850068300,1,1,Delhi,0,2023-01-03,2024-02-10
DEV000621,IMEI417858944554,1,1,Gujarat,0,2023-10-07,2024-01-26
DEV000622,IMEI169635691094,1,1,Tamil Nadu,0,2023-03-01,2024-08-05
DEV000623,IMEI578795755972,1,1,Maharashtra,1,2023-07-29,2024-01-07
DEV000624,IMEI688140823751,1,1,Karnataka,0,2023-10-11,2024-02-13
DEV000625,IMEI791207832035,1,1,Karnataka,0,2023-10-25,2024-06-22
DEV000626,IMEI96838321163,1,1,Telangana,0,2023-10-11,2024-07-06
DEV000627,IMEI916950840995,1,1,Delhi,0,2023-02-25,2024-09-21
DEV000628,IMEI209099770987,1,1,Karnataka,0,2023-08-19,2024-07-17
DEV000629,IMEI858199338103,1,1,West Bengal,0,2023-07-26,2024-09-06
DEV000630,IMEI962867609993,1,1,Telangana,0,2023-06-03,2024-10-19
DEV000631,IMEI870450898053,1,1,Uttar Pradesh,0,2023-02-26,2024-04-20
DEV000632,IMEI942155995150,1,1,Maharashtra,1,2023-10-14,2024-06-24
DEV000633,IMEI68337608636,1,1,Uttar Pradesh,0,2023-10-01,2024-03-11
DEV000634,IMEI101887658080,1,1,Uttar Pradesh,1,2023-04-24,2024-03-09
DEV000635,IMEI849289718729,1,1,Uttar Pradesh,0,2023-04-17,2024-08-22
DEV000636,IMEI890450418638,1,1,Uttar Pradesh,1,2023-10-09,2024-04-22
DEV000637,IMEI536127395204,1,1,Karnataka,0,2023-03-26,2024-07-26
DEV000638,IMEI93473985766,1,1,Uttar Pradesh,0,2023-10-03,2024-10-09
DEV000639,IMEI802498185830,1,1,Rajasthan,0,2023-07-25,2024-03-29
DEV000640,IMEI763668288788,1,1,Maharashtra,0,2023-03-04,2024-10-21
DEV000641,IMEI422893063574,1,1,Tamil Nadu,0,2023-05-24,2024-07-16
DEV000642,IMEI202425929467,1,1,West Bengal,0,2023-03-02,2024-02-02
DEV000643,IMEI379102990468,1,1,Maharashtra,0,2023-01-11,2024-07-18
DEV000644,IMEI783624346743,1,1,Tamil Nadu,0,2023-06-24,2024-01-05
DEV000645,IMEI886650869680,1,1,West Bengal,0,2023-10-03,2024-04-01
DEV000646,IMEI54579613719,1,1,Andhra Pradesh,1,2023-08-23,2024-03-27
DEV000647,IMEI230511379658,1,1,Uttar Pradesh,0,2023-07-22,2024-08-04
DEV000648,IMEI517026415207,1,1,Uttar Pradesh,0,2023-08-25,2024-08-29
DEV000649,IMEI876559971158,1,1,Telangana,1,2023-08-03,2024-06-13
DEV000650,IMEI843688469963,1,1,West Bengal,0,2023-09-16,2024-10-27
DEV000651,IMEI964841934323,1,1,Delhi,0,2023-10-16,2024-07-30
DEV000652,IMEI524096643937,1,1,Delhi,0,2023-01-02,2024-05-07
DEV000653,IMEI569492789701,1,1,Karnataka,0,2023-04-16,2024-06-26
DEV000654,IMEI852442619336,1,1,Uttar Pradesh,0,2023-08-11,2024-04-13
DEV000655,IMEI587580425873,1,1,Karnataka,0,2023-05-10,2024-10-09
DEV000656,IMEI501567973892,1,1,Tamil Nadu,0,2023-04-22,2024-08-15
DEV000657,IMEI972419521483,1,1,Delhi,0,2023-07-11,2024-03-26
DEV000658,IMEI887354659780,1,1,Uttar Pradesh,0,2023-04-29,2024-04-08
DEV000659,IMEI933858307722,1,1,Maharashtra,1,2023-08-20,2024-02-17
DEV000660,IMEI316457178174,1,1,Telangana,0,2023-08-17,2024-05-24
DEV000661,IMEI310952062698,1,1,Karnataka,0,2023-07-09,2024-01-03
DEV000662,IMEI384533669882,1,1,Delhi,0,2023-04-24,2024-06-21
